elapsed,avg_loss
3.000000106112566e-07,
3.00773799999979,1.6846384763717652
6.021990499999902,1.679114317893982
9.023760699999912,1.6520737171173097
12.038873799999692,1.6520737171173097
15.050302899999679,1.6520737171173097
18.064822099999674,1.6520737171173097
21.073584599999776,1.6520737171173097
24.078915399999914,1.613852620124817
27.088249299999916,1.5624526977539062
30.090711199999987,1.5144417762756348
33.10436759999993,1.471230959892273
36.10717859999977,1.471230959892273
39.108558899999935,1.471230959892273
42.122896599999876,1.4779363572597504
45.13316309999982,1.4779363572597504
48.14907839999978,1.434572845697403
51.15508129999989,1.434572845697403
54.16690779999999,1.434572845697403
57.17916769999965,1.2325511574745178
60.18763829999989,1.2325511574745178
63.20384389999981,1.2325511574745178
66.20952229999966,1.0328162610530853
69.22305719999986,1.0328162610530853
72.23929259999977,1.0328162610530853
75.24443189999965,0.82896688580513
78.25325499999963,0.82896688580513
81.25693239999964,0.624996617436409
84.2657635999999,0.6154131889343262
87.27614240000003,0.6154131889343262
90.28889570000001,0.6154131889343262
93.29485999999997,0.6154131889343262
96.30365409999968,0.6154131889343262
99.3107642,0.6154131889343262
102.31866789999958,0.7353073716163635
105.33287619999965,0.7353073716163635
108.34090709999964,0.7353073716163635
111.34383079999998,0.7353073716163635
114.35971139999992,0.7235256433486938
117.36779679999972,0.7235256433486938
120.37440399999969,0.6817085072398186
123.3807253,0.6817085072398186
126.38605599999983,0.6244842689484358
129.39530289999993,0.2130498792976141
132.39841230000002,0.2130498792976141
135.40355659999977,0.2130498792976141
138.41148079999994,0.2130498792976141
141.42531459999964,0.2130498792976141
144.43788499999982,0.4932237721979618
147.44609279999986,0.4932237721979618
150.45792839999967,0.4454765997827053
153.4704174999997,0.40317074581980705
156.47833439999977,0.40317074581980705
159.4821026999998,0.40317074581980705
162.49513359999992,0.4901536861434579
165.50387219999993,0.499586527235806
168.51968669999997,0.499586527235806
171.5279800999997,0.49758794717490673
174.53235769999992,0.12916250340640545
177.54262449999987,0.12916250340640545
180.5547757999998,0.12916250340640545
183.56385909999972,0.4359320610761642
186.56958629999963,0.4359320610761642
189.58409489999985,0.419247704744339
192.5892374,0.419247704744339
195.60396539999965,0.419247704744339
198.61815609999985,0.4256301745772362
201.63058219999994,0.4806712996214628
204.64795419999973,0.4806712996214628
207.6582838999998,0.11524110101163387
210.6593057,0.23074045032262802
213.6729307999999,0.23074045032262802
216.67393009999978,0.23074045032262802
219.68750039999986,0.23074045032262802
222.70203089999995,0.5084584891796112
225.71417989999964,0.5042684771120548
228.72602449999977,0.4597462572157383
231.7270183999999,0.41897531822323797
234.73721269999987,0.3695602498948574
237.73973009999963,0.3695602498948574
