elapsed,avg_loss
3.999998625658918e-07,
3.014094899999691,1.6008012771606446
6.020193299999846,1.5808829307556151
9.028205699999944,1.5808829307556151
12.041015699999662,1.5781185626983643
15.046207599999889,1.4998358190059662
18.0601115999998,1.4998358190059662
21.071713799999998,1.2881928086280823
24.074949299999844,1.2881928086280823
27.093718499999795,1.2881928086280823
30.101875199999995,1.2881928086280823
33.10465929999964,1.2881928086280823
36.120441899999605,1.325122316678365
39.13163719999966,1.0409789482752483
42.13306909999983,1.2341426610946655
45.135953699999845,1.07233726978302
48.14723839999988,0.9747068881988525
51.152310399999806,0.9747068881988525
54.15969959999984,0.9747068881988525
57.16004479999992,0.9747068881988525
60.17557039999974,1.1767626404762268
63.18862629999967,1.1767626404762268
66.1938897,1.352590521176656
69.19933700000001,1.1220688819885254
72.21078019999959,1.3208218415578206
75.21851249999963,1.3208218415578206
78.23399259999997,1.3208218415578206
81.2482474999997,1.3208218415578206
84.2591997999998,1.4136280119419098
87.26520970000001,1.4136280119419098
90.27845069999967,1.0390545912086964
93.28939270000001,0.8126302013794581
96.29732539999986,0.8126302013794581
99.30700269999988,0.8126302013794581
102.3185813,0.8126302013794581
105.32483209999964,0.3451907883087794
108.32577589999983,0.3451907883087794
111.33596509999961,0.3451907883087794
114.34868179999967,0.6578026004135609
117.36397889999989,0.3451907883087794
120.37065369999982,1.181439757347107
123.37656709999965,1.181439757347107
126.38425209999969,1.6272954940795898
129.39716869999984,1.6272954940795898
132.39864269999998,1.6272954940795898
135.4185725999996,1.6272954940795898
138.427498,1.7242297530174255
141.43954039999971,1.7242297530174255
144.44713599999977,1.7225102186203003
147.4574077999996,1.7225102186203003
150.4589705999997,1.3991218209266663
153.47158369999988,1.3991218209266663
156.4774640999999,1.3991218209266663
159.48452329999964,1.3991218209266663
162.4936143,1.3991218209266663
165.50706869999976,1.3991218209266663
168.5096292999997,1.3991218209266663
171.51537459999963,1.0212947924931843
174.5216779999996,1.0215549071629841
177.53823759999977,1.0215549071629841
180.55046539999967,1.3287596901257832
183.55892159999985,1.3287596901257832
186.56572939999978,1.3287596901257832
189.57229549999965,1.3287596901257832
192.5792489999999,1.3287596901257832
195.59323779999977,1.2664918502171834
198.60543299999972,1.2664918502171834
201.61413869999978,1.2664918502171834
204.62162899999976,1.2664918502171834
207.6363177999997,1.5490593314170837
210.64458769999965,1.593114177385966
213.65718179999976,1.593114177385966
216.66831579999962,1.593114177385966
219.68110579999984,1.564754843711853
222.68813999999975,1.4691891471544902
225.69720609999968,1.4691891471544902
228.71145699999988,1.527869075536728
231.7287293999998,1.0167423486709595
234.73936189999995,1.0167423486709595
237.75355929999978,1.0167423486709595
